,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,price_Z,price_MM,price_Log
535,20140512T000000,770000,3,1.75,1720,5000,1.0,0,0.0,3.0,1720,0,1954,2014.0,1614 33rd Ave,Seattle,WA 98122,USA,0.5666753370920189,0.09907652659460234,13.554145793829866
536,20140512T000000,499950,3,1.0,980,6380,1.0,0,0.0,3.0,760,220,1941,,1733 NE 88th St,Seattle,WA 98115,USA,-0.1533647394650811,0.060412341613572916,13.122263372403996
537,20140512T000000,620000,3,1.5,1620,6630,1.0,0,0.0,3.0,1280,340,1954,,2822 NW 90th Pl,Seattle,WA 98117,USA,0.16672713681960638,0.07760040088767987,13.337474757021274
538,20140512T000000,270000,3,1.0,1830,8209,1.0,0,0.0,3.0,1830,0,1942,,15765 Simonds Rd NE,Kenmore,WA 98028,USA,-0.7664853304826895,0.02748944090486076,12.506177237980511
539,20140512T000000,357000,4,2.5,2380,7066,2.0,0,0.0,4.0,2380,0,1997,,12625 SE 228th Ct,Kent,WA 98031,USA,-0.5345153743246902,0.03994559381487579,12.785491060761776
540,20140512T000000,751000,4,2.5,3110,6142,2.0,0,0.0,3.0,3110,0,2004,,11461-11577 172nd Ave NE,Redmond,WA 98052,USA,0.51601523172418,0.09635621733839216,13.529160930746272
541,20140512T000000,330000,5,3.0,2100,7715,1.0,0,0.0,3.0,1250,850,2013,,1047-1099 S 130th St,Burien,WA 98168,USA,-0.6065060503737245,0.03607989118762975,12.706847933442663
542,20140512T000000,465000,3,1.5,2020,11358,1.0,0,0.0,4.0,1190,830,1956,,11618 NE 65th St,Kirkland,WA 98033,USA,-0.24655267012855323,0.05540840432385997,13.049792684569493
543,20140512T000000,850000,4,1.75,2350,11914,1.0,0,0.0,4.0,2350,0,1961,,8223 SE 71st St,Mercer Island,WA 98040,USA,0.7799810439039722,0.11053046030496098,13.652991628466498
544,20140512T000000,947500,4,2.25,3290,12329,1.5,0,0.0,4.0,3290,0,1968,,9202 SE 46th St,Mercer Island,WA 98040,USA,1.0399473740810403,0.12448994201446059,13.761582215938718
545,20140512T000000,302000,5,2.25,2180,7813,2.0,0,0.0,3.0,2180,0,1986,,26405 218th Ave SE,Maple Valley,WA 98038,USA,-0.6811630477579081,0.03207101438900422,12.618182296357007
546,20140512T000000,500000,2,2.25,1290,1334,3.0,0,0.0,3.0,1290,0,2007,,5900 20th Ave NW,Seattle,WA 98107,USA,-0.15323142339832363,0.06041950032214188,13.122363377404328
547,20140512T000000,201000,3,1.0,1460,9750,1.0,0,0.0,4.0,1460,0,1969,,30928 148th Ave SE,Kent,WA 98042,USA,-0.9504615026079992,0.017610423079676425,12.211060187041213
548,20140512T000000,265000,2,1.0,1290,2828,2.0,0,0.0,3.0,1290,0,2008,,23549 NE 111th St,Redmond,WA 98053,USA,-0.7798169371584366,0.026773570047963345,12.487485104968359
549,20140512T000000,870300,4,2.5,2350,3150,1.5,0,0.0,4.0,1690,660,1910,,4410 Burke Ave N,Seattle,WA 98103,USA,0.8341073670075054,0.1134368959839645,13.676593258777604
550,20140512T000000,339000,3,1.0,1080,8100,1.0,0,0.0,4.0,1080,0,1955,,20248 20th Ave NE,Shoreline,WA 98155,USA,-0.5825091583573797,0.0373684587300451,12.733755386362587
551,20140512T000000,660000,4,2.5,2550,10000,1.0,0,0.0,3.0,1290,1260,1964,,15003 NE 12th St,Bellevue,WA 98007,USA,0.273379990225583,0.08332736774285919,13.399995114002609
552,20140512T000000,690000,4,2.5,2670,13463,2.0,0,0.0,4.0,2670,0,1989,,24127 SE 45th Pl,Issaquah,WA 98029,USA,0.3533696302800655,0.08762259288424369,13.444446876573442
553,20140512T000000,788000,4,3.25,3680,5759,2.0,0,0.0,3.0,2840,840,2003,,570 Wilderness Peak Dr NW,Issaquah,WA 98027,USA,0.6146691211247084,0.10165366167943303,13.577253368840017
554,20140512T000000,315275,3,1.75,1440,8040,1.0,0,0.0,3.0,960,480,1951,,11521 22nd Ave NE,Seattle,WA 98125,USA,-0.6457676320337996,0.03397165151406686,12.661200552824075
555,20140512T000000,505000,4,1.75,1940,4800,1.0,0,0.0,5.0,1030,910,1922,,414 14th Ave,Seattle,WA 98122,USA,-0.13989981672257656,0.0611353711790393,13.132313708257497
556,20140512T000000,1080000,3,2.5,3720,11610,2.0,0,0.0,3.0,3720,0,1982,,21730 NE 29th St,Sammamish,WA 98074,USA,1.3932349509883382,0.1434605197222421,13.892471599100402
557,20140512T000000,368000,3,1.0,1280,9898,1.0,0,0.0,3.0,1280,0,1968,,13222 NE 193rd Pl,Woodinville,WA 98072,USA,-0.5051858396380466,0.041520509700050105,12.815838217151068
558,20140512T000000,947500,3,2.75,2980,27144,1.5,1,2.0,5.0,2180,800,1917,,Indian Trail,Burien,WA 98166,USA,1.0399473740810403,0.12448994201446059,13.761582215938718
559,20140512T000000,156000,3,1.0,970,8580,1.0,0,0.0,3.0,970,0,1959,,29621 18th Ave S,Federal Way,WA 98003,USA,-1.070445962689723,0.011167585367599686,11.957611286231675
560,20140512T000000,610000,4,3.0,2110,5000,1.5,0,2.0,4.0,1640,470,1930,,9319 45th Ave SW,Seattle,WA 98136,USA,0.1400639234681122,0.07616865917388503,13.321214236149494
561,20140512T000000,420000,2,2.5,1480,1369,3.0,0,0.0,3.0,1480,0,2009,,8107 165th Ave NE,Redmond,WA 98052,USA,-0.36653713021027695,0.04896556661178323,12.948009990259552
562,20140512T000000,192000,2,1.0,700,10540,1.0,0,0.0,3.0,700,0,1953,,124 SW 185th St,Normandy Park,WA 98166,USA,-0.974458394624344,0.01632185553726108,12.165250651009918
563,20140512T000000,910000,3,2.0,2700,6120,1.0,0,0.0,4.0,1350,1350,1962,,124 NE 61st St,Seattle,WA 98115,USA,0.9399603240129372,0.11912091058772997,13.721199878493033
564,20140512T000000,1300000,4,3.25,2330,9687,2.0,0,3.0,3.0,2330,0,1918,,731 McGilvra Blvd E,Seattle,WA 98112,USA,1.9798256447212097,0.1749588374257284,14.077874822431765
565,20140512T000000,1346400,5,1.75,3380,20021,1.0,0,0.0,4.0,1690,1690,1963,,9640 NE 32nd St,Clyde Hill,WA 98004,USA,2.1035429546721427,0.18160211897773643,14.112944921858734
566,20140512T000000,840000,4,2.75,2600,2750,1.5,0,0.0,3.0,1620,980,1936,,2455 Queen Anne Ave N,Seattle,WA 98109,USA,0.753317830552478,0.10909871859116616,13.641157170819497
567,20140512T000000,300000,2,1.75,1360,8100,1.0,0,0.0,3.0,860,500,1975,,13730 2nd Ave NW,Seattle,WA 98177,USA,-0.686495690428207,0.031784666046245254,12.611537753638338
568,20140512T000000,505000,4,2.5,2780,6369,1.0,0,0.0,3.0,1590,1190,1978,,9311 NE 142nd St,Kirkland,WA 98034,USA,-0.13989981672257656,0.0611353711790393,13.132313708257497
569,20140512T000000,110000,3,1.0,1250,53143,1.0,0,0.0,5.0,1250,0,1945,,19693-19799 SE Maple Valley Hwy,Maple Valley,WA 98038,USA,-1.193096744106596,0.004581573484143458,11.608235644774552
570,20140512T000000,746000,3,2.5,2620,8950,2.0,0,0.0,3.0,2620,0,1992,,16580 SE 57th Pl,Bellevue,WA 98006,USA,0.5026836250484329,0.09564034648149475,13.522480879185897
571,20140512T000000,211000,3,1.5,1350,7620,1.0,0,0.0,5.0,1350,0,1941,,16251 12th Ave SW,Burien,WA 98166,USA,-0.9237982892565051,0.019042164793471254,12.259613412458204
572,20140512T000000,675000,4,3.0,2400,3340,1.0,0,0.0,4.0,1200,1200,1964,,618 NW 49th St,Seattle,WA 98107,USA,0.31337481025282427,0.08547498031355144,13.422467969854667
573,20140512T000000,734200,4,2.5,2760,5000,1.5,0,0.0,5.0,1680,1080,1928,,950 NW 60th St,Seattle,WA 98107,USA,0.47122103329366977,0.09395089125921684,13.506536750044871
574,20140512T000000,1225000,4,2.25,3070,16028,1.0,0,3.0,3.0,1870,1200,1976,,8434 W Mercer Way,Mercer Island,WA 98040,USA,1.7798515445850034,0.16422077457226716,14.018451401960965
575,20140512T000000,615000,2,1.75,2040,28593,1.5,1,3.0,4.0,2040,0,1919,1990.0,23014 Vashon Hwy SW,Vashon,WA 98070,USA,0.1533955301438593,0.07688453003078245,13.329377546788654
576,20140512T000000,630000,4,2.0,1770,6000,2.0,0,0.0,5.0,1770,0,1911,1981.0,3219 34th Ave W,Seattle,WA 98199,USA,0.19339035017110054,0.0790321426014747,13.353475098367715
577,20140512T000000,1264000,4,3.75,3490,9170,2.0,0,0.0,3.0,3490,0,2012,,10442 SE 13th St,Bellevue,WA 98004,USA,1.8838380766558307,0.16980456725606702,14.049791853688939
578,20140512T000000,301500,2,1.5,830,1333,2.0,0,0.0,3.0,830,0,2005,,5650 Fauntleroy Way SW,Seattle,WA 98136,USA,-0.6824962084254829,0.03199942730331448,12.616525295149378
579,20140512T000000,809000,5,4.5,4630,6324,2.0,0,0.0,3.0,3210,1420,2006,,6925 Oakmont Ave SE,Snoqualmie,WA 98065,USA,0.6706618691628461,0.10466031927840218,13.603554196040628
580,20140512T000000,369000,2,2.5,980,895,2.0,0,0.0,3.0,670,310,2009,,1716 California Ave SW,Seattle,WA 98116,USA,-0.5025195183028972,0.041663683871429595,12.818551923022664
581,20140512T000000,635000,3,2.5,1570,1433,3.0,0,0.0,3.0,1570,0,2010,,7815 Stroud Ave N,Seattle,WA 98103,USA,0.20672195684684763,0.07974801345837211,13.36138027787483
582,20140512T000000,1033887,4,3.25,3270,5187,2.0,0,0.0,3.0,3110,160,2014,,10774 155th Pl NE,Redmond,WA 98052,USA,1.270282875260593,0.13685832915742,13.848836043745855
583,20140512T000000,383000,4,2.5,2160,6223,2.0,0,0.0,3.0,2160,0,2010,,22442-22446 Southeast 281st Court,Maple Valley,WA 98038,USA,-0.4651910196108054,0.043668122270742356,12.855790268162783
584,20140512T000000,1050000,4,3.75,3280,11000,2.0,0,0.0,3.0,2320,960,2008,,1313 4th St,Kirkland,WA 98033,USA,1.3132453109338555,0.1391652945808576,13.864300722133706
585,20140513T000000,455000,4,2.5,3360,7685,2.0,0,0.0,3.0,3360,0,2001,,18416 172nd Ct SE,Renton,WA 98058,USA,-0.2732158834800474,0.05397666261006514,13.028052697933088
586,20140513T000000,819900,5,2.75,3150,7119,2.0,0,0.0,3.0,3150,0,2013,,8082-8160 142nd Ave NE,Redmond,WA 98052,USA,0.6997247717159748,0.10622091774643855,13.616937660584268
587,20140513T000000,625000,3,3.5,1810,1846,2.0,0,0.0,4.0,1440,370,2009,,512-598 21st Ave,Seattle,WA 98122,USA,0.18005874349535345,0.07831627174457728,13.345506928718539
588,20140513T000000,651000,4,2.5,2740,7140,2.0,0,0.0,3.0,2740,0,1993,,2476 239th Pl NE,Sammamish,WA 98074,USA,0.2493830982092383,0.08203880020044385,13.386264921190707
589,20140513T000000,480000,5,4.75,3830,35000,1.0,0,0.0,3.0,2130,1700,1976,,18125 194th Ave NE,Woodinville,WA 98077,USA,-0.20655785010131197,0.05755601689455222,13.081541382884074
590,20140513T000000,757000,3,3.25,3190,5283,2.0,0,0.0,3.0,3190,0,2007,,2065 NE Nelson Ln,Issaquah,WA 98029,USA,0.5320131597350765,0.09721526236666905,13.537118532419585
591,20140513T000000,460000,3,2.25,2350,10450,1.0,0,0.0,3.0,1390,960,1977,,15801 63rd Ave NE,Kenmore,WA 98028,USA,-0.2598842768043003,0.05469253346696256,13.038981768465277
592,20140513T000000,267345,4,2.25,2510,8165,1.0,0,0.0,4.0,1610,900,1972,,2831 SW 327th St,Federal Way,WA 98023,USA,-0.7735644136275112,0.027109313479848234,12.496295238126061
593,20140513T000000,530000,2,2.0,1680,4950,1.0,0,0.0,3.0,1680,0,2006,,23726 NE 134th Pl,Redmond,WA 98053,USA,-0.07324178334384114,0.06471472546352638,13.180632285528304
594,20140513T000000,449500,3,2.0,1770,6610,1.0,0,0.0,4.0,960,810,1954,,19293 Stone Ave N,Shoreline,WA 98133,USA,-0.28788065082336917,0.053189204667477986,13.015891132893811
595,20140513T000000,289000,3,1.0,1090,7315,1.0,0,0.0,5.0,1090,0,1981,,4018 NE 6th Ct,Renton,WA 98056,USA,-0.7158252251148506,0.030209750161070942,12.57418196709457
596,20140513T000000,373000,5,2.5,3001,5710,2.0,0,0.0,3.0,3001,0,2006,,25523 123rd Pl SE,Kent,WA 98030,USA,-0.4918542329622996,0.04223638055694753,12.829333698625952
597,20140513T000000,525000,5,3.0,2450,4591,2.0,0,0.0,3.0,2450,0,1994,,7349 24th Ave NW,Seattle,WA 98117,USA,-0.08657339001958822,0.06399885460662896,13.17115354157376
598,20140513T000000,2450000,5,4.0,4430,9000,2.0,0,0.0,3.0,4430,0,2013,,9235 NE 5th St,Bellevue,WA 98004,USA,5.046095180143039,0.339609134512134,14.71159858252091
599,20140513T000000,777000,3,3.25,3610,59677,2.0,0,0.0,3.0,2440,1170,2003,,18913 SE 63rd Pl,Issaquah,WA 98027,USA,0.5853395864380648,0.10007874579425872,13.563195629349785
600,20140513T000000,550000,4,2.0,2250,7500,1.0,0,0.0,5.0,1200,1050,1956,,2448 137th Ave SE,Bellevue,WA 98005,USA,-0.019915356640852803,0.06757820889111604,13.217673557208654
601,20140513T000000,523000,3,1.5,1240,7735,1.0,0,0.0,4.0,1240,0,1957,,1020 163rd Ave SE,Bellevue,WA 98008,USA,-0.09190603268988705,0.06371250626387,13.16733674304706
602,20140513T000000,628000,4,2.0,2260,6000,1.0,0,0.0,3.0,1430,830,1958,,8028 27th Ave NE,Seattle,WA 98115,USA,0.1880577075008017,0.07874579425871574,13.350295445450335
603,20140513T000000,581000,4,1.75,2090,8164,1.0,0,0.0,4.0,1070,1020,1963,,7408 138th Pl NE,Redmond,WA 98052,USA,0.06274060474877911,0.07201660820388002,13.272506035834049
604,20140513T000000,245000,5,1.75,2020,7902,1.0,0,0.0,3.0,1220,800,1962,,10412 Aqua Way S,Seattle,WA 98168,USA,-0.8331433638614248,0.02391008662037368,12.409013489526863
605,20140513T000000,415000,3,1.75,1960,5000,1.0,0,0.0,5.0,980,980,1911,,4958 12th Ave S,Seattle,WA 98108,USA,-0.37986873688602407,0.048249695754885816,12.936033799212835
606,20140513T000000,1895000,5,2.25,3120,16672,2.0,0,0.0,4.0,3120,0,1969,,9045 NE 40th Pl,Yarrow Point,WA 98004,USA,3.566286839135113,0.26014746939652084,14.454729396498664
607,20140513T000000,225000,3,1.5,1250,7500,1.0,0,0.0,3.0,1250,0,1967,,1405 E Maple St,Kent,WA 98030,USA,-0.8864697905644132,0.021046603192784022,12.323855681186558
608,20140513T000000,287000,3,2.25,1490,9600,1.0,0,0.0,4.0,1170,320,1987,,27020 NE Ring St,Duvall,WA 98019,USA,-0.7211578677851495,0.029923401818311976,12.567237494741757
609,20140513T000000,799200,6,3.0,2890,2370,2.5,0,0.0,3.0,2290,600,1906,,420 Boylston Ave E,Seattle,WA 98102,USA,0.6445319200783819,0.10325721239888325,13.591366506316481
610,20140513T000000,239950,3,1.0,1900,33888,1.5,0,0.0,4.0,1900,0,1942,,36400-36452 51st Ave S,Auburn,WA 98001,USA,-0.8466082866039295,0.02318705705490729,12.388185847286392
611,20140513T000000,591000,3,1.75,1680,2400,1.0,0,0.0,5.0,870,810,1922,,1600-1608 25th Ave,Seattle,WA 98122,USA,0.08940381810027329,0.07344834991767486,13.289571296388235
612,20140513T000000,700000,3,2.5,2030,8398,2.0,0,0.0,4.0,2030,0,1975,,18307 NE 19th Pl,Bellevue,WA 98008,USA,0.3800328436315597,0.08905433459803852,13.458835614025542
613,20140513T000000,475000,4,2.5,3740,8700,1.0,0,0.0,3.0,2260,1480,2004,,16700 SE 161st St,Renton,WA 98058,USA,-0.21988945677705907,0.05684014603765481,13.071070083016778
614,20140513T000000,354901,3,2.5,1490,1709,3.0,0,0.0,3.0,1490,0,2004,,2703 NE 123rd St,Seattle,WA 98125,USA,-0.5401119828071689,0.03964507122915026,12.779594156325743
615,20140513T000000,2450000,4,4.5,5030,11023,2.0,0,2.0,3.0,3250,1780,2008,,4140 Boulevard Pl,Mercer Island,WA 98040,USA,5.046095180143039,0.339609134512134,14.71159858252091
616,20140513T000000,575000,3,1.75,1580,11750,1.0,0,0.0,4.0,1180,400,1951,,5461 S Othello St,Seattle,WA 98118,USA,0.04674267673788261,0.07115756317560312,13.262125319779487
617,20140513T000000,771000,3,2.25,1780,6120,1.5,0,0.0,4.0,1390,390,1927,,171 Lake Washington Blvd,Seattle,WA 98122,USA,0.5693416584271683,0.09921970076598183,13.555443652545467
618,20140513T000000,273000,4,1.5,2180,22870,1.0,0,0.0,4.0,1280,900,1954,1975.0,31603 E Lake Morton Dr SE,Kent,WA 98042,USA,-0.7584863664772412,0.02791896341899921,12.517227074167097
619,20140513T000000,155000,2,1.0,910,6232,1.0,0,0.0,3.0,910,0,1943,,4812 S Chicago St,Seattle,WA 98118,USA,-1.0731122840248724,0.011024411196220203,11.951180395901384
620,20140513T000000,550000,7,4.0,3440,8100,2.0,0,0.0,3.0,3440,0,1970,,718 N 95th St,Seattle,WA 98103,USA,-0.019915356640852803,0.06757820889111604,13.217673557208654
621,20140513T000000,645000,3,2.5,1740,13750,2.0,0,0.0,4.0,1740,0,1975,,1673 Rosemont Blvd,Bellevue,WA 98008,USA,0.2333851701983418,0.08117975517216694,13.37700559577791
622,20140513T000000,464000,5,2.5,3400,8970,1.0,0,0.0,4.0,1700,1700,1959,,14700 Burke Ave N,Shoreline,WA 98133,USA,-0.24921899146370263,0.05526523015248049,13.047639831208393
623,20140513T000000,1050000,4,3.25,4400,16625,2.0,0,0.0,3.0,4400,0,2003,,27747 SE 24th Way,Sammamish,WA 98075,USA,1.3132453109338555,0.1391652945808576,13.864300722133706
624,20140513T000000,350000,3,2.5,2010,14298,2.0,0,0.0,3.0,2010,0,1977,,10711 SW 111th Pl,Vashon,WA 98070,USA,-0.5531796236707361,0.03894337461521941,12.765688433465597
625,20140513T000000,591000,4,2.25,2710,38180,2.0,0,0.0,4.0,2710,0,1977,,19615 182nd Ave NE,Woodinville,WA 98077,USA,0.08940381810027329,0.07344834991767486,13.289571296388235
626,20140513T000000,2555000,4,2.5,5300,26211,2.0,1,2.0,2.0,4570,730,1923,,4437 55th Ave NE,Seattle,WA 98105,USA,5.326058920333728,0.3546424225069797,14.753562781619943
627,20140513T000000,717000,3,1.5,1310,3880,1.0,0,0.0,3.0,1090,220,1956,,7325 Earl Ave NW,Seattle,WA 98117,USA,0.42536030632909977,0.09148829551148974,13.482831119581757
628,20140513T000000,225000,4,1.5,1950,12559,1.5,0,0.0,3.0,1950,0,1939,,4030-4198 S 186th St,SeaTac,WA 98188,USA,-0.8864697905644132,0.021046603192784022,12.323855681186558
629,20140513T000000,225000,3,1.0,1040,6535,1.0,0,0.0,3.0,1040,0,1947,,12446 21st Ave S,Seattle,WA 98168,USA,-0.8864697905644132,0.021046603192784022,12.323855681186558
630,20140513T000000,345000,3,1.75,1090,7200,1.0,0,0.0,3.0,1090,0,1968,,12033 NE 136th Pl,Kirkland,WA 98034,USA,-0.5665112303464832,0.038227503758322,12.751299696013497
631,20140513T000000,230000,2,0.75,650,5360,1.0,0,0.0,4.0,650,0,1931,,13540 Burke Ave N,Seattle,WA 98133,USA,-0.8731381838886662,0.021762474049681436,12.345834587905333
632,20140513T000000,385000,3,2.0,1480,6600,1.0,0,2.0,3.0,740,740,1943,,4115 SW 106th St,Seattle,WA 98146,USA,-0.4598583769405066,0.04395447061350132,12.86099861326992
633,20140513T000000,90000,2,1.0,790,2640,1.0,0,0.0,3.0,790,0,1973,,14710 122nd Pl NE,Kirkland,WA 98034,USA,-1.2464231708095845,0.0017180900565537966,11.407564949312402
634,20140513T000000,860000,4,2.5,3560,11119,1.0,0,2.0,3.0,2290,1270,1986,,3883 112th Ave NE,Bellevue,WA 98004,USA,0.8066442572554664,0.11196220201875583,13.664687668229691
635,20140513T000000,675000,4,2.5,3000,5548,2.0,0,0.0,3.0,3000,0,2006,,11409 SE 71st Pl,Newcastle,WA 98056,USA,0.31337481025282427,0.08547498031355144,13.422467969854667
636,20140513T000000,975000,4,2.5,3490,7494,2.0,0,3.0,3.0,3490,0,2000,,4902 159th Pl SE,Bellevue,WA 98006,USA,1.1132712107976492,0.1284272317273964,13.790192749979985
637,20140513T000000,780000,3,1.75,2340,10495,1.0,0,0.0,4.0,2340,0,1967,,8421 SE 72nd Pl,Mercer Island,WA 98040,USA,0.593338550443513,0.10050826830839717,13.567049198665774
638,20140513T000000,370000,3,1.75,1650,8254,1.0,0,0.0,5.0,1060,590,1951,,18015 25th Ave NE,Shoreline,WA 98155,USA,-0.4998531969677478,0.04180685804280908,12.821258284620408
639,20140513T000000,665000,3,2.0,1940,5820,1.5,0,0.0,5.0,1150,790,1944,,324 NW 48th St,Seattle,WA 98107,USA,0.28671159690133013,0.08404323859975661,13.407542319637992
640,20140513T000000,675000,5,3.0,3410,9600,1.0,0,0.0,4.0,1870,1540,1968,,2830 177th Ave NE,Redmond,WA 98052,USA,0.31337481025282427,0.08547498031355144,13.422467969854667
641,20140513T000000,620000,3,1.0,1710,4050,1.5,0,0.0,3.0,1710,0,1909,,6101-6149 Corliss Ave N,Seattle,WA 98103,USA,0.16672713681960638,0.07760040088767987,13.337474757021274
642,20140513T000000,1105000,4,1.5,2740,4000,2.0,0,0.0,5.0,1930,810,1905,,1707-1713 3rd Ave N,Seattle,WA 98109,USA,1.4598929843670734,0.1470398740067292,13.91535589293399
643,20140513T000000,450000,3,2.75,1250,892,2.0,0,0.0,3.0,1040,210,2010,,2301 California Ave SW,Seattle,WA 98116,USA,-0.28654749015579445,0.05326079175316773,13.017002861746503
644,20140513T000000,450000,3,2.25,2450,42180,1.0,0,0.0,4.0,2450,0,1978,2000.0,17081-17183 SE Wax Rd,Covington,WA 98042,USA,-0.28654749015579445,0.05326079175316773,13.017002861746503
645,20140513T000000,530000,3,1.75,1690,8190,1.0,0,0.0,4.0,1690,0,1958,,2711 126th Ave SE,Bellevue,WA 98005,USA,-0.07324178334384114,0.06471472546352638,13.180632285528304
646,20140513T000000,635000,4,1.75,1950,13320,1.0,0,0.0,4.0,1370,580,1969,,15018 NE 10th Pl,Bellevue,WA 98007,USA,0.20672195684684763,0.07974801345837211,13.36138027787483
647,20140513T000000,580000,5,2.0,2290,7125,1.0,0,0.0,3.0,1190,1100,1964,,16541 NE 27th Pl,Bellevue,WA 98008,USA,0.0600742834136297,0.07187343403250054,13.270783382522602
648,20140513T000000,1550000,5,3.25,3370,17458,1.0,0,2.0,5.0,2000,1370,1982,,8126-8196 Forest Ave SE,Mercer Island,WA 98040,USA,2.646405978508564,0.2107523802705992,14.253765488895429
649,20140513T000000,285000,3,1.0,1090,8640,1.0,0,0.0,4.0,1090,0,1973,,16014 16th Ave SW,Burien,WA 98166,USA,-0.7264905104554482,0.02963705347555301,12.560244459250788
650,20140513T000000,375000,3,1.0,1190,9486,1.0,0,0.0,4.0,1190,0,1953,,217 SW 191st St,Normandy Park,WA 98166,USA,-0.4865215902920007,0.04252272889970649,12.834681304952548
651,20140513T000000,1400000,5,4.25,3530,7924,2.0,0,0.0,3.0,3530,0,2001,,2278 72nd Ave SE,Mercer Island,WA 98040,USA,2.2464577782361514,0.18927625456367672,14.151982794585487
652,20140513T000000,560000,3,1.0,1440,5000,2.0,0,0.0,3.0,1440,0,1910,,6206 Phinney Ave N,Seattle,WA 98103,USA,0.006747856710641365,0.06900995060491089,13.235692062711331
653,20140513T000000,405000,4,1.75,2180,13529,1.0,0,0.0,3.0,1090,1090,1956,,16722 32nd Pl NE,Lake Forest Park,WA 98155,USA,-0.4065319502375182,0.04681795404109099,12.911642346088676
654,20140513T000000,413000,4,1.0,1410,6000,1.0,0,0.0,3.0,810,600,1925,,4118 32nd Ave SW,Seattle,WA 98126,USA,-0.3852013795563229,0.04796334741212685,12.931202871943169
655,20140513T000000,287600,3,2.5,1950,8251,2.0,0,0.0,3.0,1950,0,1990,,4222 S 288th Pl,Auburn,WA 98001,USA,-0.7195580749840598,0.030009306321139663,12.569325904829029
656,20140513T000000,1680000,5,3.25,4860,23723,2.0,0,2.0,4.0,3820,1040,1989,,9250 SE 36th Pl,Mercer Island,WA 98040,USA,2.993027752077988,0.229365022549932,14.334304351379442
657,20140513T000000,225000,3,1.0,1660,7210,1.0,0,0.0,3.0,1100,560,1963,,29140 42nd Ave S,Auburn,WA 98001,USA,-0.8864697905644132,0.021046603192784022,12.323855681186558
